"Package","FCOH","CU","CPC","PF","IPSC","DCO","CR","pkgreuse","CyclicDQ","CyclicCQ","CH","COHM","COUM","post"
"org.eclipse.jdt.internal.ui.preferences",0.019138756,0.014256358,0.935897436,0.192307692,0.848484848,2.391304348,0.086956522,0.2929,0.9769,0.9687,0.2929,0.0129,0.7529,9
"org.eclipse.jdt.internal.ui.refactoring",0.026913373,0.016460802,0.562091503,0.243055556,0.629427083,0.833333333,0.047619048,0.2929,1,0.969,0.2929,0.1371,0.3214,6
"org.eclipse.jdt.internal.ui.refactoring.actions",0.009090909,0.015384615,1,0.6,0.8,0.545454545,0,0.2929,1,1,0.2929,0.0208,0.8125,1
"org.eclipse.jdt.internal.ui.refactoring.changes",0,0.027027027,1,0.625,0.90625,2.5,1,0.441,1,1,0.441,0,1,0
"org.eclipse.jdt.internal.ui.refactoring.code",0,1,1,1,1,0.5,0,0.2929,1,0.9286,0.5,0.0563,0.875,0
"org.eclipse.jdt.internal.ui.refactoring.nls",0,1,1,1,1,0.142857143,0.142857143,0.2929,1,0.9829,0.2929,0.0851,0.7273,3
"org.eclipse.jdt.internal.ui.refactoring.nls.search",0,1,1,1,0,0,0.125,0.2929,1,0.9683,0.2929,0.087,0.7073,0
"org.eclipse.jdt.internal.ui.refactoring.sef",0,1,1,1,1,0.5,0,0.2929,1,1,0.2929,0.0286,0.9286,0
"org.eclipse.jdt.internal.ui.reorg",0.026086957,0.010549451,0.466666667,0.333333333,0.921875,0.333333333,0,0.2929,1,0.9856,0.2929,0.1196,0.3895,2
"org.eclipse.jdt.internal.ui.search",0.047619048,0.013600193,0.545454545,0.283333333,0.897142857,0.772727273,0.181818182,0.2929,1,0.9854,0.2929,0.0675,0.4819,5
"org.eclipse.jdt.internal.ui.text",0.033333333,0.012684116,0.438095238,0.207407407,0.802983539,1.473684211,0.157894737,0.2929,1,0.9899,0.2929,0.0398,0.75,2
"org.eclipse.jdt.internal.ui.text.correction",0.022727273,0.012195122,1,1,1,0.086956522,0,0.2929,1,1,0.2929,0.1353,0.3333,9
"org.eclipse.jdt.internal.ui.text.java",0.047619048,0.010029139,0.314285714,0.228571429,0.898688047,1.090909091,0.090909091,0.2929,1,1,0.2929,0.0796,0.5857,5
"org.eclipse.jdt.internal.ui.text.java.hover",0.25,0.029411765,1,1,1,0.4,0,0.2929,1,0.96,0.2929,0.0571,0.7692,0
"org.eclipse.jdt.internal.ui.text.javadoc",0.04,0.014705882,0.5,0.375,0.958333333,1,0,0.2929,1,0.9825,0.2929,0.0745,0.7308,3
"org.eclipse.jdt.internal.ui.text.link",0.222222222,0.037195122,1,1,1,1,0,0.2929,1,1,0.2929,0.0632,0.6667,0
"org.eclipse.jdt.internal.ui.text.template",0.033333333,0.0078125,0.5,0.35,1,1.166666667,0,0.2929,1,1,0.2929,0.0163,0.9091,2
"org.eclipse.jdt.internal.ui.typehierarchy",0,1,1,1,1,0.086956522,0.043478261,0.2929,0.9969,0.9371,0.4241,0.1325,0.3592,8
"org.eclipse.jdt.internal.ui.util",0.019366197,0.012020927,0.474358974,0.162393162,0.796553498,5.846153846,0.076923077,0.2929,0.9912,0.9912,0.2929,0.0063,0.9091,4
"org.eclipse.jdt.internal.ui.viewsupport",0.075617284,0.010637223,0.485294118,0.197058824,0.778735119,3.526315789,0.105263158,0.2929,0.9885,0.9885,0.2929,0.0142,0.7931,5
"org.eclipse.jdt.internal.ui.wizards",0.024691358,0.025232004,0.9,0.48,0.78,0.545454545,0.045454545,0.2929,1,0.9961,0.2929,0.102,0.5417,1
"org.eclipse.jdt.internal.ui.wizards.buildpaths",0.003952569,0.005554402,0.285714286,0.238095238,0.944444444,0.416666667,0.083333333,0.2929,1,0.9755,0.3346,0.0774,0.3627,3
"org.eclipse.jdt.internal.ui.wizards.dialogfields",0.242165242,0.020214977,0.782051282,0.494505495,0.727016521,3.214285714,0.142857143,0.2929,1,0.9717,0.2929,0.02,0.4571,0
"org.eclipse.jdt.internal.ui.workingsets",0,1,1,1,1,0.25,0.125,0.2929,1,0.9429,0.2929,0.0764,0.6857,4
"org.eclipse.jdt.launching",0.067283951,0.064228882,1,0.243421053,0.643748042,3.523809524,0.095238095,0.2929,0.949,0.8878,0.2929,0.0355,0.3067,10
"org.eclipse.jdt.launching.sourcelookup",0.037037037,0.011336898,0.4,0.32,0.913333333,1.142857143,0,0.2929,0.9875,0.9875,0.2929,0.0506,0.5909,2
"org.eclipse.jdt.ui",0.022657952,0.01486236,0.628571429,0.187878788,0.735155943,7.75,0.1875,0.2929,0.9791,0.9791,0.2929,0.0055,0.8659,4
"org.eclipse.jdt.ui.actions",0.023655914,0.019519531,0.810457516,0.282828283,0.814932542,0.888888889,0.079365079,0.2929,0.9931,0.9922,0.2929,0.0658,0.3249,8
"org.eclipse.jdt.ui.jarpackager",0.218181818,0.03030303,1,1,1,1,0.166666667,0.5,0.875,0.675,1,0.0476,0.5,0
"org.eclipse.jdt.ui.text",0.193548387,0.020282902,0.8,0.442857143,0.723639456,6.2,0.2,0.2929,1,0.9844,0.2929,0.0079,0.8718,0
"org.eclipse.jdt.ui.text.java.hover",1,1,1,1,1,2,1,0.5,1,1,0.2929,0,1,0
"org.eclipse.jdt.ui.wizards",0.0234375,0.020592021,0.761904762,0.314285714,0.84,1.222222222,0,0.2929,1,0.9854,0.2929,0.0251,0.7234,4
"org.eclipse.jface.action",0.052635815,0.02212817,0.924901186,0.226086957,0.688821255,18,0.153846154,0.2929,1,0.9388,0.2929,0.0129,0.6145,1
"org.eclipse.jface.dialogs",0.046069315,0.020962561,0.838095238,0.235185185,0.706969076,25.4,0.133333333,0.2929,1,0.9813,0.2929,0.0035,0.8551,1
"org.eclipse.jface.operation",0.098159509,0.028227711,1,0.521929825,0.846866343,29.75,0.5,0.2929,1,0.8889,0.2929,0.0167,0.9535,0
"org.eclipse.jface.preference",0.036155606,0.0187086,0.721052632,0.136923077,0.737316492,7.416666667,0,0.2929,0.9948,0.9895,0.2929,0.0243,0.6333,3
"org.eclipse.jface.resource",0.021186441,0.022404061,0.952380952,0.246879334,0.830356301,16.18181818,0,0.2929,0.9778,0.8444,0.2929,0.0065,0.8871,2
"org.eclipse.jface.text",0.024563061,0.018846982,0.467571644,0.114783654,0.625174179,5.162162162,0.202702703,0.2929,1,0.6842,0.2929,0.0596,0.226,0
"org.eclipse.jface.text.contentassist",0.067049808,0.022389338,0.833333333,0.434343434,0.736245573,2.263157895,0.157894737,0.2929,1,0.8977,0.2929,0.1404,0.2676,0
"org.eclipse.jface.text.formatter",0.25,0.029411765,1,0.555555556,0.851851852,1.666666667,0,0.3991,1,0.8182,0.644,0.2333,0.3636,0
"org.eclipse.jface.text.information",0.25,0.029411765,1,0.555555556,0.851851852,1.666666667,0,0.3991,1,0.9412,0.644,0.1159,0.6364,0
"org.eclipse.jface.text.presentation",0.25,0.043170174,1,0.541666667,0.895833333,3.25,0,0.3491,1,0.9524,0.5512,0.0851,0.5714,0
"org.eclipse.jface.text.reconciler",0.142857143,0.013059252,0.466666667,0.375,0.8125,1.125,0,0.2929,1,0.9091,0.2929,0.2759,0.3043,0
"org.eclipse.jface.text.rules",0.094720497,0.033530621,0.830065359,0.345679012,0.702093585,2.333333333,0.125,0.2929,1,1,0.2929,0.1818,0.1857,1
"org.eclipse.jface.text.source",0.03496082,0.010488274,0.666666667,0.150793651,0.774702381,3.454545455,0.181818182,0.2929,1,0.9044,0.2929,0.0618,0.4,0
"org.eclipse.jface.util",0.039855072,0.023299292,1,0.368518519,0.830138317,28.42857143,0.285714286,0.2929,1,1,0.2929,0.0146,0.9512,0
"org.eclipse.jface.viewers",0.033708321,0.021156751,0.689404935,0.181847755,0.538364527,19.96428571,0.232142857,0.2929,1,0.973,0.2929,0.0094,0.4802,0
"org.eclipse.jface.window",0.005102041,0.01754386,1,0.343137255,0.990340254,23.33333333,0,0.2974,1,0.8919,0.4157,0.0022,0.9278,0
"org.eclipse.jface.wizard",0.054004854,0.022503805,0.777777778,0.325581395,0.755768884,14,0,0.2929,1,0.9683,0.2929,0.0094,0.7333,2
"org.eclipse.pde.core",0.119219653,0.055963206,1,0.403292181,0.714808283,10.88888889,0.333333333,0.2929,1,1,0.2929,0.0159,0.8788,0
"org.eclipse.pde.core.build",0.393939394,0.045728339,1,0.65,0.816666667,6.5,0.25,0.3897,1,1,0.65,0.0493,0.7059,0
"org.eclipse.pde.core.plugin",0.169444444,0.037484435,1,0.488235294,0.690906038,9.764705882,0.176470588,0.3103,1,0.9048,0.3103,0.0264,0.4182,0
"org.eclipse.pde.internal",0,1,1,1,1,1.25,0,0.2929,1,1,0.2929,0.049,0.5833,0
"org.eclipse.pde.internal.build",0.171428571,0.073529412,0.454545455,0.5,1,0.733333333,0.133333333,0.2929,1,1,0.2929,0.1864,0.2326,0
"org.eclipse.pde.internal.build.ant",0.2,0.1,1,1,1,0.5,0.333333333,0.2929,0,0,0.2929,0.6061,0.0909,0
"org.eclipse.pde.internal.build.tasks",0,1,1,1,0,0,0.333333333,0.2929,1,1,0.2929,0,1,0
"org.eclipse.pde.internal.builders",0.125,0.018518519,1,1,1,0.222222222,0.222222222,0.2929,1,0.9667,0.2929,0.1157,0.4615,0
"org.eclipse.pde.internal.core",0.052093023,0.015967457,0.416666667,0.195833333,0.529487103,3.615384615,0.192307692,0.2929,0.9828,0.9138,0.2929,0.023,0.4024,3
"org.eclipse.pde.internal.core.build",0.071428571,0.024172888,0.666666667,0.476190476,0.887755102,1.428571429,0.142857143,0.2929,1,1,0.2929,0.1451,0.4615,0
"org.eclipse.pde.internal.core.feature",0.055555556,0.023508033,1,0.475,0.776333333,1.1875,0.0625,0.2929,1,0.8969,0.2929,0.1695,0.2157,0
"org.eclipse.pde.internal.core.ifeature",0.183673469,0.045438734,1,0.55952381,0.758211233,3.357142857,0.214285714,0.3491,1,0.8889,0.5833,0.0626,0.2143,0
"org.eclipse.pde.internal.core.ischema",0.141447368,0.055574601,1,0.522058824,0.668229167,4.176470588,0.176470588,0.2929,1,0,0.2929,0.0831,0.2632,0
"org.eclipse.pde.internal.core.plugin",0.07312253,0.017303928,0.859649123,0.245614035,0.759553204,1.75,0.041666667,0.2929,0.9937,0.9684,0.2929,0.0963,0.2676,0
"org.eclipse.pde.internal.core.schema",0.092592593,0.028252425,0.828571429,0.322222222,0.834283001,1.526315789,0,0.2929,0.9912,0.886,0.2929,0.0749,0.2105,2
"org.eclipse.pde.internal.runtime",0.192307692,0.079861111,1,0.833333333,0.916666667,1.666666667,0,0.441,1,1,0.441,0.0075,0.9091,0
"org.eclipse.pde.internal.runtime.logview",0,1,1,1,0,0,0,0.2929,1,0.9714,0.2929,0.186,0.5,0
"org.eclipse.pde.internal.runtime.registry",0.058823529,0.1,1,1,1,0.111111111,0,0.2929,1,0.9688,0.2929,0.2409,0.2667,0
"org.eclipse.pde.internal.ui",0.061312608,0.028247582,0.9,0.466666667,0.77186214,6,0.142857143,0.2929,0.9917,0.9752,0.2929,0.0016,0.8545,0
"org.eclipse.pde.internal.ui.codegen",0.1,0.018518519,1,0.625,0.90625,1.666666667,0,0.2929,1,1,0.2929,0.0333,0.8333,0
"org.eclipse.pde.internal.ui.editor",0.059401709,0.022315473,1,0.49122807,0.798395562,1.806451613,0,0.2929,1,0.9381,0.2929,0.0149,0.35,0
"org.eclipse.pde.internal.ui.editor.build",0,1,1,1,0,0,0,0.2929,1,0.9618,0.2929,0.113,0.5349,0
"org.eclipse.pde.internal.ui.editor.feature",0,1,1,1,1,0.023255814,0,0.2929,1,0.9755,0.2929,0.0942,0.3636,0
"org.eclipse.pde.internal.ui.editor.manifest",0.004545455,0.003225806,0.1,0.25,1,0.089285714,0.017857143,0.2929,1,0.9651,0.2929,0.1052,0.2673,0
"org.eclipse.pde.internal.ui.editor.schema",0,1,1,1,1,0.029411765,0,0.2929,1,0.9793,0.2929,0.1143,0.3596,0
"org.eclipse.pde.internal.ui.editor.text",0.130769231,0.019987002,0.714285714,0.375,0.791666667,1.636363636,0.454545455,0.2929,0.98,0.98,0.2929,0.0827,0.6071,0
"org.eclipse.pde.internal.ui.elements",0.0234375,0.021356033,0.666666667,0.259259259,0.896296296,1.555555556,0.111111111,0.2929,1,1,0.2929,0.1071,0.6538,0
"org.eclipse.pde.internal.ui.feature",0,1,1,1,1,0.142857143,0.142857143,0.2929,1,0.9935,0.2929,0.0282,0.8718,0
"org.eclipse.pde.internal.ui.launcher",0,1,1,1,1,0.090909091,0.181818182,0.2929,1,0.9801,0.2929,0.1004,0.5536,0
"org.eclipse.pde.internal.ui.parts",0.188888889,0.018549003,0.694444444,0.383838384,0.767630854,3.8,0,0.2929,1,0.9762,0.2929,0.0176,0.6875,0
"org.eclipse.pde.internal.ui.preferences",0,0.018518519,1,0.6,0.92,0.666666667,0,0.2929,1,0.9517,0.2929,0.0418,0.7568,0
"org.eclipse.pde.internal.ui.util",0.003401361,0.015130717,0.535714286,0.276785714,0.712159864,2.384615385,0.076923077,0.2929,1,1,0.2929,0.0172,0.8529,0
"org.eclipse.pde.internal.ui.view",0,1,1,1,1,0.111111111,0,0.2929,1,0.986,0.2929,0.0641,0.75,0
"org.eclipse.pde.internal.ui.wizards",0.026515152,0.020354938,0.555555556,0.2,0.924166667,1.5,0.083333333,0.2929,1,0.9918,0.2929,0.0528,0.6458,0
"org.eclipse.pde.internal.ui.wizards.extension",0,1,1,1,0,0,0,0.2929,1,0.9935,0.2929,0.0522,0.7429,0
"org.eclipse.pde.internal.ui.wizards.imports",0,1,1,1,1,0.1,0,0.2929,1,0.9721,0.2929,0.0512,0.7333,0
"org.eclipse.pde.internal.ui.wizards.project",0,0,0,0.5,1,0.2,0,0.2929,1,0.9949,0.2929,0.0475,0.75,0
"org.eclipse.pde.internal.ui.wizards.templates",0.026785714,0.04,1,0.625,0.8125,0.172413793,0,0.2929,1,0.994,0.2929,0.079,0.4762,0
"org.eclipse.pde.ui",0.133333333,0.014074074,0.4,0.388888889,0.925925926,2.333333333,0.5,0.2929,1,1,0.2929,0.0287,0.7368,0
"org.eclipse.pde.ui.templates",0.064615385,0.027037037,0.805555556,0.555555556,0.65625,0.714285714,0.071428571,0.2929,1,0.9298,0.2929,0.108,0.4808,0
"org.eclipse.search.internal.core",0,0.060185185,1,1,1,2,0,0.5,1,1,0.5,0.0909,0.8333,0
"org.eclipse.search.internal.core.text",0,0.037037037,1,1,1,0.5,0.166666667,0.2929,1,0.9836,0.2929,0.0875,0.6316,0
"org.eclipse.search.internal.ui",0.039170507,0.029020042,0.745454545,0.409090909,0.642361111,0.5625,0.09375,0.2929,0.994,0.8988,0.2929,0.1782,0.2,4
"org.eclipse.search.internal.ui.text",0,1,1,1,0,0,0.111111111,0.2929,1,0.9775,0.2929,0.0632,0.6923,2
"org.eclipse.search.internal.ui.util",0.023809524,0.02345679,0.666666667,0.481481481,0.925925926,1.181818182,0,0.2929,0.9921,0.9762,0.2929,0.011,0.8929,0
"org.eclipse.search.ui",0.102880658,0.033204633,1,0.418181818,0.697796143,4.6,0.5,0.3243,0.96,0.88,0.3243,0.0183,0.7778,0
"org.eclipse.swt",0.014005602,0.06481288,1,0.379310345,0.946753864,55,0,0.3046,0.6667,-0.6667,0.5167,0.0013,0.9742,3
"org.eclipse.swt.accessibility",0,1,1,1,1,0.555555556,0.111111111,0.2929,0.9545,0.9545,0.2929,0.1842,0.44,0
"org.eclipse.swt.custom",0.007868155,0.007338192,0.341538462,0.083873957,0.844608209,3.934782609,0.369565217,0.2929,1,0.9403,0.2929,0.0269,0.4589,29
"org.eclipse.swt.dnd",0.023317788,0.024639962,0.775,0.255208333,0.724533864,1.909090909,0.103896104,0.2929,1,1,0.2929,0.217,0.211,4
"org.eclipse.swt.events",0.018882769,0.009099935,0.858730159,0.090982287,0.836781436,5.380952381,0.547619048,0.2929,1,1,0.2929,0.0184,0.7059,0
"org.eclipse.swt.graphics",0.0138021,0.029351974,0.824561404,0.183413078,0.730783631,5.974025974,0.181818182,0.2929,0.9919,0.9153,0.2929,0.0358,0.3719,10
"org.eclipse.swt.internal",0.009893048,0.011522684,0.75,0.239766082,0.853317504,1.952380952,0.333333333,0.2929,0.9091,0.9091,0.2929,0.0606,0.8636,2
"org.eclipse.swt.internal.awt.win32",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0,1,1
"org.eclipse.swt.internal.carbon",0.289215686,0.00594507,1,0.857142857,0.928571429,1.714285714,0.285714286,0.441,0.8462,0.8462,0.441,0.0398,0.4615,2
"org.eclipse.swt.internal.gtk",0.031746032,0.004765951,0.834146341,0.304878049,0.577702703,0.78125,1,0.2929,1,1,0.2929,0.0458,0.0526,10
"org.eclipse.swt.internal.image",0,1,1,1,1,0.028571429,0.085714286,0.2929,0.9811,0.1132,0.4959,0.6705,0.0328,0
"org.eclipse.swt.internal.motif",0.074551971,0.004132274,0.534274194,0.213541667,0.514835859,1.28125,1,0.2929,1,1,0.2929,0.0588,0.1522,3
"org.eclipse.swt.internal.ole.win32",0.105102041,0.074408561,0.762195122,0.398373984,0.612698413,0.98,0.48,0.2929,1,1,0.2929,0.1918,0.0521,1
"org.eclipse.swt.internal.photon",0.103174603,0.00432184,0.703333333,0.34,0.605769231,1.172413793,1,0.2929,1,-5,0.5,0.0477,0.1316,2
"org.eclipse.swt.internal.win32",0.042434489,0.005141082,0.717261905,0.163194444,0.481910026,1.424242424,0.984848485,0.2929,1,-21,0.2929,0.0282,0.1064,3
"org.eclipse.swt.layout",0.11121983,0.022164851,0.714285714,0.287202381,0.882411024,24.125,0,0.2929,1,1,0.2929,0.004,0.9541,0
"org.eclipse.swt.ole.win32",0.183673469,0.079092534,1,0.6875,0.79375,1.466666667,0.4,0.2929,1,0.936,0.3886,0.0797,0.2128,3
"org.eclipse.swt.printing",0.083333333,0.01369863,1,0.666666667,0.833333333,0.307692308,0,0.2929,1,0.9688,0.2929,0.1827,0.3077,3
"org.eclipse.swt.program",0,1,1,1,1,1.166666667,0,0.2929,1,1,0.2929,0.0781,0.75,0
"org.eclipse.swt.widgets",0.009981541,0.018651503,0.751156337,0.171732523,0.600501491,5.603305785,0.045454545,0.2929,0.9979,0.9581,0.2929,0.0241,0.1241,88
"org.eclipse.team.core",0.040718563,0.028105698,1,0.319444444,0.809172454,7.666666667,0,0.3217,0.9565,0.9565,0.3217,0.0072,0.7838,0
"org.eclipse.team.core.sync",0.113207547,0.036696908,0.8,0.5,0.782407407,6,0,0.2929,1,1,0.2929,0.0406,0.6667,0
"org.eclipse.team.internal.ccvs.core",0.095416667,0.045521255,0.891304348,0.432692308,0.636132781,5.4,0.08,0.2929,0.9394,0.8182,0.2929,0.019,0.2407,7
"org.eclipse.team.internal.ccvs.core.client",0.021,0.028126236,0.733333333,0.27,0.754166667,0.658536585,0.024390244,0.2929,0.9821,0.8679,0.5,0.1018,0.1064,11
"org.eclipse.team.internal.ccvs.core.client.listeners",0.076923077,0.023111761,0.5,0.444444444,0.724074074,0.923076923,0.076923077,0.2929,0.9853,0.9853,0.2929,0.0541,0.5,2
"org.eclipse.team.internal.ccvs.core.connection",0.027777778,0.036817168,0.833333333,0.458333333,0.842592593,1.1,0,0.2929,0.9589,0.9589,0.2929,0.0276,0.5833,3
"org.eclipse.team.internal.ccvs.core.resources",0.022619048,0.028455672,0.644444444,0.258333333,0.747767857,2.066666667,0,0.2929,0.9886,0.9354,0.2929,0.0215,0.371,14
"org.eclipse.team.internal.ccvs.core.syncinfo",0.151515152,0.052336403,1,0.575,0.8125,5.75,0,0.3273,1,0.8889,0.3273,0.0058,0.875,4
"org.eclipse.team.internal.ccvs.core.util",0.030952381,0.024629067,0.590909091,0.319444444,0.594907407,1.4375,0,0.2929,0.9664,0.9664,0.2929,0.0256,0.6087,6
"org.eclipse.team.internal.ccvs.ssh",0,1,1,1,0,0,0.272727273,0.2929,1,0.8667,0.2929,0.5833,0.16,2
"org.eclipse.team.internal.ccvs.ui",0.019175847,0.029442876,0.847619048,0.48,0.801538462,0.620689655,0.120689655,0.2929,1,0.9841,0.2929,0.0453,0.2525,10
"org.eclipse.team.internal.ccvs.ui.actions",0,0.02,1,1,1,0.05,0.125,0.2929,1,1,0.2929,0.0466,0.5472,10
"org.eclipse.team.internal.ccvs.ui.merge",0.092592593,0.010666667,0.4,0.388888889,0.925925926,0.7,0,0.2929,1,1,0.2929,0.0511,0.6923,1
"org.eclipse.team.internal.ccvs.ui.model",0.022222222,0.01454023,0.666666667,0.555555556,0.619047619,0.476190476,0.095238095,0.2929,1,0.9861,0.2929,0.1289,0.3125,1
"org.eclipse.team.internal.ccvs.ui.sync",0.02020202,0.023237179,0.666666667,0.5,0.8125,0.5,0,0.2929,1,0.9925,0.2929,0.0581,0.5085,9
"org.eclipse.team.internal.ccvs.ui.wizards",0,0.017241379,0.5,0.416666667,1,0.294117647,0,0.2929,1,1,0.2929,0.0623,0.5333,4
"org.eclipse.team.internal.core",0.055555556,0.03909715,0.6,0.277777778,0.87962963,2,0.1,0.2929,0.9333,0.8889,0.2929,0.0563,0.6429,0
"org.eclipse.team.internal.core.simpleAccess",1,1,1,1,1,1,0,0.5,1,1,0.2929,0,1,0
"org.eclipse.team.internal.core.streams",0.238095238,0.081562882,0.714285714,0.428571429,0.850462963,2.25,0,0.2929,1,1,0.2929,0,1,0
"org.eclipse.team.internal.core.target",0.104536489,0.068385166,0.818181818,0.369047619,0.660714286,2.214285714,0.142857143,0.2929,0.9875,0.9125,0.4056,0.0385,0.3077,1
"org.eclipse.team.internal.ftp",0.5,0.119410727,1,0.888888889,0.925925926,2.666666667,0,0.473,1,0.9,0.8333,0.0201,0.6,0
"org.eclipse.team.internal.ftp.client",0.214285714,0.111111111,1,1,1,0.4,0.2,0.2929,1,0.9556,0.3897,0.2096,0.2258,0
"org.eclipse.team.internal.ftp.target",0,1,1,1,1,0.166666667,0,0.2929,1,0.8438,0.5,0.1395,0.4286,0
"org.eclipse.team.internal.ftp.ui",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0.0238,0.9444,0
"org.eclipse.team.internal.ui",0.034330011,0.024823297,0.805555556,0.283950617,0.793209877,1.045454545,0.181818182,0.2929,1,0.9917,0.2929,0.0546,0.4267,1
"org.eclipse.team.internal.ui.actions",0,1,1,1,1,1,0,0.2929,1,1,0.2929,0.0026,0.9,2
"org.eclipse.team.internal.ui.sync",0.231111111,0.033386819,1,0.5,0.697751323,2.7,0.1,0.2929,1,0.9433,0.4746,0.0248,0.5079,2
"org.eclipse.team.internal.ui.target",0.02,0.062745098,1,1,1,0.230769231,0.038461538,0.2929,1,0.9946,0.2929,0.0879,0.4342,4
"org.eclipse.team.internal.webdav.core",0.142857143,0.066666667,1,1,1,0.375,0,0.2929,1,0.9487,0.4961,0.1448,0.5,0
"org.eclipse.team.internal.webdav.ui",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0.027,0.9375,0
"org.eclipse.team.ui",0.125,0.02451426,0.833333333,0.5,0.763020833,4,0.5,0.2929,1,1,0.2929,0.0148,0.9375,0
"org.eclipse.tomcat.internal",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0.1667,0.2857,1
"org.eclipse.ui",0.025139353,0.018171707,0.774225774,0.115591398,0.577968431,13.80246914,0.432098765,0.2929,0.9886,0.9432,0.2929,0.014,0.5476,0
"org.eclipse.ui.actions",0.013673319,0.018396044,0.604761905,0.07345679,0.892641371,2.644444444,0,0.2929,1,0.9895,0.2929,0.0248,0.627,2
"org.eclipse.ui.dialogs",0.021429714,0.00915019,0.314285714,0.097536946,0.707142857,5.210526316,0.078947368,0.2929,1,0.9964,0.2929,0.0149,0.696,4
"org.eclipse.ui.editors.text",0.008547009,0.01148374,0.7,0.4,0.765625,0.571428571,0.285714286,0.2929,1,0.9846,0.2929,0.0835,0.4706,0
"org.eclipse.ui.externaltools.internal.core",0.104895105,0.033333333,1,0.555555556,0.777777778,0.714285714,0.071428571,0.2929,1,0.9155,0.2929,0.1012,0.25,3
"org.eclipse.ui.externaltools.internal.ui",0.016,0.055555556,0.333333333,0.416666667,0.888888889,0.192307692,0.076923077,0.2929,1,0.9769,0.2929,0.0831,0.4054,4
"org.eclipse.ui.externaltools.internal.ui.ant",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0,1,3
"org.eclipse.ui.help",0,0.034482759,1,0.507142857,0.992959184,17.75,0,0.2929,1,1,0.2929,0.0017,0.9425,0
"org.eclipse.ui.internal",0.006744955,0.011777198,0.536036036,0.13354531,0.746350305,0.446808511,0.074468085,0.2929,0.9934,0.9336,0.2929,0.1228,0.0771,13
"org.eclipse.ui.internal.dialogs",0.002465483,0.005331619,0.266129032,0.116477273,0.891126436,0.39047619,0.038095238,0.2929,0.998,0.9853,0.2929,0.0667,0.2541,5
"org.eclipse.ui.internal.editorsupport",1,1,1,1,1,1,0,0.5,1,1,0.2929,0,1,0
"org.eclipse.ui.internal.editorsupport.win32",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0,1,0
"org.eclipse.ui.internal.misc",0.001603849,0.007931561,0.466666667,0.271428571,0.734013605,0.633333333,0,0.2929,0.9956,0.9733,0.2929,0.0346,0.6047,0
"org.eclipse.ui.internal.model",0.002857143,0.020118868,1,0.555555556,0.851851852,1,0.133333333,0.2929,1,1,0.2929,0.1286,0.4872,0
"org.eclipse.ui.internal.registry",0.025961538,0.016337279,0.839572193,0.358823529,0.736933333,1.244897959,0,0.2929,0.9615,0.8846,0.2929,0.0949,0.193,1
"org.eclipse.ui.model",0.104868914,0.027244074,1,0.433823529,0.854022491,14.75,0,0.3123,1,1,0.3123,0.0038,0.9545,0
"org.eclipse.ui.part",0.009862628,0.010668169,0.295384615,0.08951049,0.871123573,3.657142857,0.114285714,0.2929,0.9958,0.9118,0.2929,0.0358,0.5781,1
"org.eclipse.ui.plugin",1,1,1,1,1,97,0,0.5,0.8333,0.8333,0.2929,6e-04,0.9907,0
"org.eclipse.ui.texteditor",0.012907268,0.015984909,0.699507389,0.114655172,0.752544643,2.180327869,0.196721311,0.2929,1,0.9752,0.2929,0.0369,0.2614,2
"org.eclipse.ui.views.bookmarkexplorer",0,1,1,1,0,0,0.1,0.2929,1,0.8929,0.5,0.1942,0.4,0
"org.eclipse.ui.views.contentoutline",0,0.028909096,1,0.916666667,0.930555556,3.666666667,0.333333333,0.2929,1,1,0.2929,0.0216,0.8667,0
"org.eclipse.ui.views.framelist",0.212121212,0.029146141,1,1,1,1.333333333,0.166666667,0.2929,1,0.9333,0.2929,0.2462,0.2558,0
"org.eclipse.ui.views.navigator",0,0,0,0.333333333,1,0.103448276,0.034482759,0.2929,1,0.9846,0.2929,0.1608,0.2544,1
"org.eclipse.ui.views.properties",0.034391534,0.023050328,0.672727273,0.340909091,0.744295635,1.607142857,0.142857143,0.2929,1,0.9857,0.2929,0.129,0.3053,1
"org.eclipse.ui.views.tasklist",0,0.005128205,0.333333333,0.416666667,0.9375,0.192307692,0.115384615,0.2929,1,0.8708,0.4963,0.1547,0.2231,1
"org.eclipse.ui.wizards.datatransfer",0.053571429,0.029514773,1,0.625,0.90625,0.344827586,0.068965517,0.2929,1,1,0.2929,0.144,0.2759,1
"org.eclipse.ui.wizards.newresource",0,0.00678761,0.333333333,0.333333333,0.944444444,1.6,0,0.2929,1,1,0.2929,0.0311,0.7778,0
"org.eclipse.update.configuration",0.109259259,0.04448486,0.924242424,0.358974359,0.692976255,4.307692308,0.153846154,0.2929,1,0.84,0.2929,0.0359,0.5455,0
"org.eclipse.update.core",0.06179402,0.048814623,0.790896159,0.171745152,0.619208383,2.818181818,0.113636364,0.2929,0.9837,0.8699,0.2929,0.0747,0.1311,0
