"Package","FCOH","CU","CPC","PF","IPSC","DCO","CR","pkgreuse","CyclicDQ","CyclicCQ","CH","COHM","COUM","post"
"org.eclipse.jdt.internal.ui.filters",0.017857143,0.004347826,0.3,0.28,1,0.411764706,0.705882353,0.2929,1,1,0.2929,0.0194,0.88,1
"org.eclipse.jdt.internal.ui.jarpackager",0.073529412,0.054591837,0.571428571,0.5,1,0.444444444,0.111111111,0.2929,0.9861,0.9639,0.2929,0.0834,0.4459,0
"org.eclipse.jdt.internal.ui.javadocexport",0,1,1,1,1,0.076923077,0.076923077,0.2929,1,0.9494,0.2929,0.1113,0.5147,2
"org.eclipse.jdt.internal.ui.javaeditor",0.008383791,0.00677749,0.301470588,0.131221719,0.804733728,1.487179487,0.128205128,0.2929,0.9712,0.9366,0.2929,0.0174,0.4188,5
"org.eclipse.jdt.internal.ui.javaeditor.selectionactions",0.583333333,0.0125,1,1,1,1,0,0.5,0.9293,0.9091,0.5,0.0471,0.6667,0
"org.eclipse.jdt.internal.ui.packageview",0.011695906,0.003699643,0.166666667,0.357142857,1,0.5,0.05,0.2929,1,0.9904,0.4742,0.0621,0.5349,4
"org.eclipse.jdt.internal.ui.preferences",0,0.00240121,0.133333333,0.1875,0.974609375,0.486486486,0.027027027,0.2929,0.9988,0.9806,0.2929,0.073,0.4029,10
"org.eclipse.jdt.internal.ui.refactoring",0.018120393,0.010602048,0.447311828,0.189964158,0.612397119,0.706666667,0.053333333,0.2929,1,0.9748,0.2929,0.1293,0.2276,10
"org.eclipse.jdt.internal.ui.refactoring.actions",0.015384615,0.011594203,0.8,0.366666667,0.901234568,0.785714286,0,0.2929,1,1,0.2929,0.0153,0.8039,3
"org.eclipse.jdt.internal.ui.refactoring.changes",0,0,0,0.5,1,2,0.5,0.375,1,1,0.375,0.0211,0.9167,1
"org.eclipse.jdt.internal.ui.refactoring.code",0,0,0,0.5,1,0.5,0,0.2929,1,0.9608,0.2929,0.0476,0.8421,0
"org.eclipse.jdt.internal.ui.refactoring.nls",0,1,1,1,1,0.142857143,0.142857143,0.2929,1,0.9839,0.2929,0.0811,0.7273,0
"org.eclipse.jdt.internal.ui.refactoring.nls.search",0,1,1,1,0,0,0.125,0.2929,1,0.9688,0.2929,0.0857,0.7073,0
"org.eclipse.jdt.internal.ui.refactoring.sef",0,1,1,1,1,0.5,0,0.2929,1,1,0.2929,0.0286,0.9286,0
"org.eclipse.jdt.internal.ui.reorg",0.041666667,0.015355418,0.714285714,0.357142857,0.958333333,0.4,0,0.2929,1,0.9876,0.2929,0.1146,0.3818,2
"org.eclipse.jdt.internal.ui.search",0.041855204,0.012762929,0.564102564,0.256410256,0.788194444,0.740740741,0.185185185,0.2929,1,0.9765,0.2929,0.0576,0.4592,0
"org.eclipse.jdt.internal.ui.text",0.034090909,0.010591377,0.391812865,0.175438596,0.779423868,1.304347826,0.173913043,0.2929,1,0.9878,0.2929,0.0544,0.6964,3
"org.eclipse.jdt.internal.ui.text.correction",0,0,0,0.5,1,0.083333333,0.027777778,0.2929,1,1,0.2929,0.1143,0.323,6
"org.eclipse.jdt.internal.ui.text.java",0.031578947,0.008742383,0.316666667,0.194444444,0.87345679,1.076923077,0.076923077,0.2929,1,1,0.2929,0.0667,0.5647,2
"org.eclipse.jdt.internal.ui.text.java.hover",0.074074074,0.027777778,1,0.555555556,0.851851852,0.5,0,0.2929,0.9884,0.9767,0.2929,0.0952,0.6286,0
"org.eclipse.jdt.internal.ui.text.javadoc",0.04,0.013888889,0.5,0.375,0.958333333,1,0,0.2929,1,0.9899,0.2929,0.051,0.7576,1
"org.eclipse.jdt.internal.ui.text.link",0.277777778,0.028506216,1,1,1,1.5,0,0.2929,1,1,0.2929,0.0253,0.6429,0
"org.eclipse.jdt.internal.ui.text.template",0.055555556,0.006314866,0.333333333,0.357142857,0.918367347,2,0,0.2929,1,1,0.2929,0.0104,0.9167,0
"org.eclipse.jdt.internal.ui.typehierarchy",0,1,1,1,1,0.074074074,0.037037037,0.2929,0.9972,0.9261,0.4388,0.1403,0.3186,1
"org.eclipse.jdt.internal.ui.util",0.018991713,0.010278045,0.466666667,0.141447368,0.803878116,5.058823529,0.058823529,0.2929,0.9932,0.9932,0.2929,0.0052,0.9067,0
"org.eclipse.jdt.internal.ui.viewsupport",0.064171123,0.012562647,0.571428571,0.178030303,0.722401345,4.086956522,0.130434783,0.2929,0.9899,0.9899,0.2929,0.0109,0.7903,0
"org.eclipse.jdt.internal.ui.wizards",0.019503546,0.009632898,0.428571429,0.267857143,0.867346939,0.6,0.04,0.2929,1,0.9967,0.2929,0.0907,0.5465,0
"org.eclipse.jdt.internal.ui.wizards.buildpaths",0.005555556,0.007171202,0.392857143,0.203125,0.9375,0.419354839,0.032258065,0.2929,1,0.9747,0.3222,0.078,0.3125,3
"org.eclipse.jdt.internal.ui.wizards.dialogfields",0.198245614,0.018814801,0.835164835,0.489795918,0.710916748,3,0.125,0.2929,1,0.9433,0.2929,0.0159,0.4146,0
"org.eclipse.jdt.internal.ui.workingsets",0,1,1,1,1,0.222222222,0.111111111,0.2929,1,0.9355,0.2929,0.0843,0.65,0
"org.eclipse.jdt.junit",1,1,1,1,1,1,0,0.5,0,0,0.2929,1,1,0
"org.eclipse.jdt.launching",0.068665377,0.053579829,0.942857143,0.24702381,0.630815972,3.608695652,0.130434783,0.2929,0.9619,0.8476,0.2929,0.0316,0.2927,6
"org.eclipse.jdt.launching.sourcelookup",0.064935065,0.010650794,0.4,0.366666667,0.898148148,1.375,0,0.2929,0.9903,0.9903,0.2929,0.0512,0.5385,1
"org.eclipse.jdt.ui",0.024340771,0.014373381,0.639705882,0.188679245,0.695363119,9.444444444,0.166666667,0.2929,0.9755,0.9755,0.2929,0.0033,0.8866,2
"org.eclipse.jdt.ui.actions",0.014017094,0.015834869,0.745098039,0.240740741,0.851025884,0.684210526,0.078947368,0.2929,0.9949,0.9923,0.2929,0.0651,0.2991,20
"org.eclipse.jdt.ui.jarpackager",0.218181818,0.03030303,1,1,1,1,0.166666667,0.5,0.875,0.675,1,0.0476,0.5,0
"org.eclipse.jdt.ui.refactoring",1,1,1,1,1,1,0,0.5,1,1,0.2929,0,1,0
"org.eclipse.jdt.ui.text",0.159722222,0.0203561,0.9,0.44,0.770740741,6.6,0.4,0.2929,1,0.9859,0.2929,0.0063,0.878,0
"org.eclipse.jdt.ui.text.java",0.5,0.04,1,0.75,0.875,1.5,0.5,0.441,1,1,0.441,0.1111,0.8,0
"org.eclipse.jdt.ui.text.java.hover",1,1,1,1,1,2,1,0.5,1,1,0.2929,0,1,0
"org.eclipse.jdt.ui.wizards",0.037037037,0.014459193,0.642857143,0.267857143,0.87414966,1.5,0.1,0.2929,1,0.9867,0.2929,0.0215,0.7593,3
"org.eclipse.jface.action",0.046635407,0.017395996,0.869565217,0.211084906,0.690596536,19.88888889,0.148148148,0.2929,1,0.9406,0.2929,0.0106,0.6519,1
"org.eclipse.jface.dialogs",0.040673212,0.019422485,0.828571429,0.230656934,0.71142343,29.625,0.125,0.2929,1,0.9921,0.2929,0.0027,0.8639,4
"org.eclipse.jface.operation",0.110561056,0.025586869,1,0.56097561,0.844809637,34.5,0.5,0.2929,1,0.8889,0.2929,0.0138,0.9565,0
"org.eclipse.jface.preference",0.028461538,0.018440285,0.780952381,0.129923574,0.733094639,8.5,0.038461538,0.2929,0.9953,0.9907,0.2929,0.0185,0.6667,4
"org.eclipse.jface.resource",0.021707317,0.021227385,0.952380952,0.257611241,0.817232151,20,0,0.2929,0.9792,0.8542,0.2929,0.0058,0.8973,2
"org.eclipse.jface.text",0.020259191,0.017542918,0.515345269,0.101449275,0.624467719,5.46875,0.1875,0.2929,1,0.7043,0.2929,0.0698,0.1786,0
"org.eclipse.jface.text.contentassist",0.05994152,0.019865671,0.8,0.384615385,0.742709214,2.75,0.15,0.2929,1,0.9109,0.2929,0.124,0.2933,0
"org.eclipse.jface.text.formatter",0.25,0.027777778,1,0.555555556,0.851851852,1.666666667,0,0.3991,1,0.8333,0.644,0.2222,0.3,0
"org.eclipse.jface.text.information",0.142857143,0.016782407,0.666666667,0.45,0.846666667,2.25,0.25,0.2929,1,0.9524,0.4846,0.0758,0.6154,0
"org.eclipse.jface.text.presentation",0.266666667,0.041619896,1,0.53125,0.91796875,4.25,0,0.3356,1,0.9524,0.5318,0.0714,0.6,0
"org.eclipse.jface.text.reconciler",0.181818182,0.02176138,0.866666667,0.476190476,0.796258503,2.5,0,0.2929,1,0.9091,0.2929,0.185,0.36,0
"org.eclipse.jface.text.rules",0.099378882,0.028759611,0.830065359,0.358585859,0.673342773,2.958333333,0.125,0.2929,1,1,0.2929,0.1553,0.1972,0
"org.eclipse.jface.text.source",0.029437229,0.013713117,0.793846154,0.139957265,0.749443637,3.852941176,0.147058824,0.2929,1,0.9228,0.2929,0.0641,0.3264,0
"org.eclipse.jface.util",0.044155844,0.022389108,1,0.370175439,0.839519852,30.14285714,0.285714286,0.2959,1,1,0.2959,0.0123,0.9538,1
"org.eclipse.jface.viewers",0.031829496,0.018950065,0.670296431,0.170289855,0.551809878,21.98387097,0.225806452,0.2929,1,0.96,0.2929,0.0074,0.4931,6
"org.eclipse.jface.window",0.005836576,0.013888889,1,0.341772152,0.991668002,27,0,0.2968,1,0.8919,0.4151,0.0018,0.9352,1
"org.eclipse.jface.wizard",0.055021368,0.023707345,0.944444444,0.328798186,0.753164356,16.11111111,0,0.2929,1,0.9692,0.2929,0.0076,0.7561,1
"org.eclipse.pde.ant",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0,1,0
"org.eclipse.pde.core",0.115506329,0.053051052,1,0.422939068,0.698807046,13.11111111,0.222222222,0.2929,1,1,0.2929,0.0117,0.8947,0
"org.eclipse.pde.core.build",0.393939394,0.038373636,1,0.65,0.83,6.5,0.25,0.3897,1,1,0.65,0.05,0.7059,0
"org.eclipse.pde.core.plugin",0.159883721,0.03504382,1,0.468137255,0.640125483,11.23529412,0.176470588,0.3069,1,0.9048,0.3069,0.0219,0.4667,0
"org.eclipse.pde.internal",0,1,1,1,1,1,0,0.2929,0.9545,0.9545,0.2929,0.0435,0.5333,0
"org.eclipse.pde.internal.build",0.134920635,0.077246272,0.545454545,0.431818182,0.80625,1.266666667,0.133333333,0.2929,1,0.9881,0.2929,0.1252,0.2917,0
"org.eclipse.pde.internal.build.ant",0.16,0.071428571,1,0.666666667,0.833333333,0.666666667,0.333333333,0.2929,0,0,0.2929,0.5714,0.1667,0
"org.eclipse.pde.internal.build.tasks",0,1,1,1,0,0,0.666666667,0.2929,1,1,0.2929,0,1,0
"org.eclipse.pde.internal.builders",0.028846154,0.002688172,0.166666667,0.291666667,1,0.5,0.285714286,0.2929,0.994,0.9639,0.2929,0.1216,0.3958,2
"org.eclipse.pde.internal.core",0.027076412,0.01330023,0.407258065,0.15162037,0.546757354,2.977272727,0.181818182,0.2929,0.9967,0.9238,0.2929,0.0261,0.2877,1
"org.eclipse.pde.internal.core.build",0.074074074,0.023087098,0.666666667,0.5,0.875,1.714285714,0.142857143,0.2929,1,1,0.2929,0.1244,0.4815,0
"org.eclipse.pde.internal.core.feature",0.066666667,0.021827333,1,0.393939394,0.751767677,1.625,0.0625,0.2929,1,0.902,0.2929,0.124,0.2308,0
"org.eclipse.pde.internal.core.ifeature",0.154081633,0.039850475,1,0.424242424,0.747017377,4.666666667,0.133333333,0.3217,1,0.9048,0.5417,0.0503,0.2941,0
"org.eclipse.pde.internal.core.ischema",0.139928699,0.047567815,1,0.444444444,0.717386438,4.444444444,0.166666667,0.2929,1,-0.1429,0.2929,0.0734,0.2791,0
"org.eclipse.pde.internal.core.isite",0.227642276,0.060479542,1,0.538461538,0.744301994,3.230769231,0,0.3991,1,0.8095,0.6329,0.0823,0.2381,0
"org.eclipse.pde.internal.core.plugin",0.041005291,0.013796689,0.772413793,0.174358974,0.638405185,1.581395349,0.046511628,0.2929,1,0.9325,0.2929,0.1224,0.1923,1
"org.eclipse.pde.internal.core.schema",0.073333333,0.026006263,0.867647059,0.264705882,0.765190972,1.714285714,0,0.2929,0.9924,0.8855,0.2929,0.0715,0.2059,0
"org.eclipse.pde.internal.core.search",0.380952381,0.026315789,1,1,1,1,0,0.5,1,0.8947,0.8333,0.0758,0.5833,0
"org.eclipse.pde.internal.core.site",0.0390625,0.017608945,0.6,0.458333333,0.713541667,0.647058824,0.058823529,0.2929,1,0.9669,0.2929,0.1627,0.2083,0
"org.eclipse.pde.internal.core.util",1,1,1,1,1,2,0,0.5,0,0,0.2929,0.3333,0.6667,0
"org.eclipse.pde.internal.runtime",0.179487179,0.070850202,1,0.875,0.9375,1.75,0.25,0.441,1,1,0.441,0.0075,0.9091,0
"org.eclipse.pde.internal.runtime.logview",0,1,1,1,0,0,0,0.2929,1,0.9767,0.2929,0.1569,0.5429,3
"org.eclipse.pde.internal.runtime.registry",0.058823529,0.1,1,1,1,0.111111111,0,0.2929,1,0.9694,0.2929,0.2374,0.2826,0
"org.eclipse.pde.internal.ui",0.086772487,0.025616446,1,0.568181818,0.769662534,9.375,0.375,0.2929,0.9821,0.9643,0.2929,0.0012,0.8548,0
"org.eclipse.pde.internal.ui.ant",0,1,1,1,0,0,0.5,0.2929,1,1,0.2929,0,1,0
"org.eclipse.pde.internal.ui.codegen",0.125,0.016129032,1,0.625,0.90625,1.666666667,0,0.2929,1,1,0.2929,0.0351,0.8462,0
"org.eclipse.pde.internal.ui.editor",0.046585648,0.020303227,0.96969697,0.487012987,0.797120991,2.272727273,0,0.2929,1,0.918,0.2929,0.0163,0.3486,0
"org.eclipse.pde.internal.ui.editor.build",0,1,1,1,0,0,0,0.2929,1,0.9623,0.2929,0.1117,0.5455,0
"org.eclipse.pde.internal.ui.editor.feature",0,1,1,1,1,0.020833333,0,0.2929,1,0.9774,0.2929,0.088,0.3485,0
"org.eclipse.pde.internal.ui.editor.manifest",0.00245098,0.002941176,0.1,0.233333333,1,0.101449275,0.028985507,0.2929,1,0.9648,0.2929,0.1029,0.265,0
"org.eclipse.pde.internal.ui.editor.schema",0,1,1,1,1,0.027027027,0,0.2929,1,0.9696,0.2929,0.115,0.3564,0
"org.eclipse.pde.internal.ui.editor.site",0,1,1,1,1,0.03125,0,0.2929,1,0.9732,0.2929,0.0955,0.3711,0
"org.eclipse.pde.internal.ui.editor.text",0.109090909,0.018721753,0.722222222,0.333333333,0.785714286,1.75,0.416666667,0.2929,0.9831,0.9831,0.2929,0.0721,0.6563,0
"org.eclipse.pde.internal.ui.elements",0.020833333,0.019579832,0.666666667,0.25,0.903,1.666666667,0.111111111,0.2929,1,1,0.2929,0.0947,0.6897,0
"org.eclipse.pde.internal.ui.feature",0,1,1,1,0,0,0.25,0.2929,1,0.9952,0.2929,0.0282,0.8537,0
"org.eclipse.pde.internal.ui.launcher",0,0,0,0.5,1,0.166666667,0.083333333,0.2929,0.996,0.9723,0.2929,0.0843,0.5667,0
"org.eclipse.pde.internal.ui.parts",0.122222222,0.020685214,0.777777778,0.392857143,0.754288144,4.230769231,0,0.2929,1,0.9821,0.2929,0.0134,0.725,0
"org.eclipse.pde.internal.ui.preferences",0,0.009305211,0.4,0.266666667,0.932098765,1.2,0,0.2929,1,0.9694,0.2929,0.0181,0.7955,0
"org.eclipse.pde.internal.ui.search",0.010416667,0.006854839,0.333333333,0.5,1,0.24,0.04,0.2929,1,0.9856,0.2929,0.0843,0.4634,0
"org.eclipse.pde.internal.ui.util",0.006382979,0.01793459,0.7,0.333333333,0.836419753,2.727272727,0.090909091,0.2929,1,1,0.2929,0.0137,0.8611,0
"org.eclipse.pde.internal.ui.view",0,1,1,1,1,0.071428571,0.071428571,0.2929,1,0.982,0.2929,0.0602,0.6897,0
"org.eclipse.pde.internal.ui.wizards",0.016317016,0.017535082,0.527777778,0.212121212,0.826446281,1.5,0.142857143,0.2929,1,0.979,0.2929,0.0623,0.6207,0
"org.eclipse.pde.internal.ui.wizards.exports",0.083333333,0.02173913,1,0.75,0.875,0.428571429,0,0.2929,1,0.9836,0.2929,0.0696,0.7,0
"org.eclipse.pde.internal.ui.wizards.extension",0,1,1,1,0,0,0,0.2929,1,0.9885,0.2929,0.0568,0.725,0
"org.eclipse.pde.internal.ui.wizards.imports",0,1,1,1,1,0.066666667,0,0.2929,1,0.9769,0.2929,0.0602,0.629,0
"org.eclipse.pde.internal.ui.wizards.project",0,0,0,0.333333333,1,0.3,0,0.2929,1,0.9953,0.2929,0.044,0.7447,0
"org.eclipse.pde.internal.ui.wizards.templates",0.028846154,0.035714286,1,0.625,0.8125,0.185185185,0,0.2929,1,0.9934,0.2929,0.0806,0.4464,0
"org.eclipse.pde.ui",0.112,0.013746032,0.4,0.333333333,0.930555556,2,0.5,0.2929,1,1,0.2929,0.0667,0.6875,0
"org.eclipse.pde.ui.templates",0.064615385,0.032103175,0.805555556,0.555555556,0.65625,0.714285714,0.071428571,0.2929,1,0.9328,0.2929,0.1055,0.5091,0
"org.eclipse.search.internal.core",0,0.056318681,1,0.833333333,0.888888889,2.5,0,0.473,1,1,0.473,0.0645,0.8571,0
"org.eclipse.search.internal.core.text",0.05,0.035934744,1,0.833333333,0.916666667,0.833333333,0.166666667,0.2929,1,0.9836,0.2929,0.0753,0.65,1
"org.eclipse.search.internal.ui",0.036190476,0.027716124,0.745454545,0.409090909,0.642361111,0.5,0.083333333,0.2929,0.9948,0.9188,0.2929,0.1697,0.1962,0
"org.eclipse.search.internal.ui.text",0,1,1,1,0,0,0.1,0.2929,1,0.9815,0.2929,0.0609,0.6667,0
"org.eclipse.search.internal.ui.util",0.020661157,0.022427035,0.666666667,0.466666667,0.915343915,1.166666667,0,0.2929,0.9927,0.9781,0.2929,0.0103,0.8966,0
"org.eclipse.search.ui",0.090909091,0.032294973,1,0.4,0.706311637,5.2,0.5,0.3195,0.96,0.88,0.3195,0.0136,0.7931,0
"org.eclipse.swt",0.010791367,0.034774742,1,0.384458078,0.937941461,62.66666667,0,0.3011,0.6667,-0.6667,0.5116,0.0011,0.9774,0
"org.eclipse.swt.accessibility",0,1,1,1,1,0.777777778,0.111111111,0.2929,0.9545,0.9545,0.2929,0.1407,0.4815,0
"org.eclipse.swt.custom",0.00621118,0.0066519,0.351851852,0.074675325,0.839655817,4.404255319,0.382978723,0.2929,1,0.9383,0.2929,0.0237,0.4978,14
"org.eclipse.swt.dnd",0.020674521,0.022958097,0.791666667,0.276315789,0.722506525,2.126582278,0.101265823,0.2929,1,1,0.2929,0.1838,0.2008,2
"org.eclipse.swt.events",0.018364419,0.009127555,0.861904762,0.091524217,0.838064885,6.119047619,0.547619048,0.2929,1,1,0.2929,0.0144,0.7368,0
"org.eclipse.swt.graphics",0.013000942,0.02824863,0.824561404,0.192401534,0.695079813,7.168831169,0.194805195,0.2929,0.996,0.9243,0.2929,0.0318,0.3986,13
"org.eclipse.swt.internal",0.010732984,0.00981977,0.75,0.239766082,0.853317504,1.952380952,0.333333333,0.2929,0.9167,0.9167,0.2929,0.06,0.8636,1
"org.eclipse.swt.internal.awt.win32",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0,1,0
"org.eclipse.swt.internal.carbon",0.0625,0.004607699,0.913978495,0.440860215,0.694879833,1.242424242,1,0.2929,1,1,0.2929,0.0424,0.1111,3
"org.eclipse.swt.internal.gtk",0.032248521,0.003788298,0.701010101,0.244444444,0.500588589,0.833333333,1,0.2929,1,1,0.2929,0.045,0.0612,6
"org.eclipse.swt.internal.image",0,1,1,1,1,0.028571429,0.085714286,0.2929,0.9808,0.2885,0.2929,0.6746,0.0342,0
"org.eclipse.swt.internal.motif",0.071805007,0.003865159,0.486631016,0.215686275,0.481271044,1.294117647,1,0.2929,1,1,0.2929,0.0582,0.1458,2
"org.eclipse.swt.internal.ole.win32",0.102941176,0.075143556,0.77076412,0.395348837,0.611325611,0.980769231,0.461538462,0.2929,1,1,0.2929,0.1957,0.05,0
"org.eclipse.swt.internal.photon",0.10781893,0.003814179,0.703333333,0.34,0.605769231,1.214285714,1,0.2929,1,-5,0.5,0.0479,0.1351,1
"org.eclipse.swt.internal.win32",0.041272842,0.004471534,0.711589113,0.160130719,0.479864785,1.4,0.985714286,0.2929,1,-23,0.2929,0.0278,0.101,3
"org.eclipse.swt.layout",0.112622827,0.019748597,1,0.292091837,0.909675087,28.625,0,0.2929,1,1,0.2929,0.0031,0.9612,2
"org.eclipse.swt.ole.win32",0.183673469,0.076672336,1,0.6875,0.79375,1.466666667,0.4,0.2929,1,0.937,0.3855,0.0797,0.2128,1
"org.eclipse.swt.printing",0.083333333,0.012048193,1,0.666666667,0.833333333,0.307692308,0,0.2929,1,1,0.2929,0.191,0.32,0
"org.eclipse.swt.program",0,1,1,1,1,1.833333333,0,0.2929,1,1,0.2929,0.0599,0.8,0
"org.eclipse.swt.widgets",0.009588415,0.017884457,0.794926004,0.182410038,0.603023391,6.238866397,0.048582996,0.2929,0.9995,0.9717,0.2929,0.0194,0.1362,71
"org.eclipse.team.core",0.020604396,0.02355838,0.857142857,0.276190476,0.803648148,6.444444444,0.222222222,0.2929,0.9683,0.9365,0.2929,0.0082,0.7609,2
"org.eclipse.team.core.sync",0.102459016,0.036378877,0.8,0.471428571,0.782738095,6.6,0,0.2929,1,1,0.2929,0.0364,0.6923,0
"org.eclipse.team.internal.ccvs.core",0.093359632,0.03951967,0.87,0.451428571,0.671590609,5.851851852,0.185185185,0.2929,0.9032,0.7903,0.2929,0.0116,0.2842,4
"org.eclipse.team.internal.ccvs.core.client",0.015473888,0.026904601,0.6,0.281818182,0.668238095,0.645833333,0.041666667,0.2929,0.9791,0.8687,0.5,0.0832,0.0935,3
"org.eclipse.team.internal.ccvs.core.client.listeners",0.066666667,0.020879406,0.466666667,0.433333333,0.705555556,0.928571429,0.071428571,0.2929,0.9877,0.9877,0.2929,0.0153,0.7692,0
"org.eclipse.team.internal.ccvs.core.connection",0.021164021,0.036263196,0.833333333,0.428571429,0.846938776,1.2,0,0.2929,0.9625,0.9625,0.2929,0.021,0.6071,3
"org.eclipse.team.internal.ccvs.core.resources",0.016681299,0.025061027,0.509090909,0.251748252,0.704832347,2,0,0.2929,0.9825,0.9359,0.2995,0.0177,0.3108,3
"org.eclipse.team.internal.ccvs.core.syncinfo",0.096045198,0.046344733,1,0.439393939,0.763085399,4.142857143,0,0.2929,1,0.8788,0.2929,0.014,0.7083,0
"org.eclipse.team.internal.ccvs.core.util",0.035714286,0.031416883,0.8,0.325,0.710286458,1.733333333,0,0.2929,0.9613,0.9613,0.2929,0.0193,0.64,2
"org.eclipse.team.internal.ccvs.ssh",0,1,1,1,0,0,0.25,0.2929,1,0.8333,0.2929,0.5102,0.1935,1
"org.eclipse.team.internal.ccvs.ui",0.018769231,0.015117254,0.510769231,0.301282051,0.671270396,0.712121212,0.121212121,0.2929,0.9979,0.9845,0.2929,0.0413,0.2596,7
"org.eclipse.team.internal.ccvs.ui.actions",0.002564103,0.007359924,0.333333333,0.5,1,0.1,0.125,0.2929,1,1,0.2929,0.0644,0.4167,5
"org.eclipse.team.internal.ccvs.ui.merge",0.092592593,0.01037037,0.4,0.388888889,0.925925926,0.7,0,0.2929,1,1,0.2929,0.047,0.7073,0
"org.eclipse.team.internal.ccvs.ui.model",0.031818182,0.01157864,0.487179487,0.358974359,0.813888889,0.608695652,0,0.2929,1,0.9785,0.2929,0.1194,0.3051,0
"org.eclipse.team.internal.ccvs.ui.repo",0.001984127,0.021604938,1,0.416666667,0.847222222,0.526315789,0.105263158,0.2929,0.9939,0.9695,0.2929,0.0259,0.5882,1
"org.eclipse.team.internal.ccvs.ui.sync",0.02020202,0.020676692,0.666666667,0.5,0.8125,0.5,0,0.2929,1,0.9922,0.2929,0.0616,0.5085,0
"org.eclipse.team.internal.ccvs.ui.wizards",0,0.023931624,0.733333333,0.375,0.85625,0.409090909,0,0.2929,1,0.9978,0.2929,0.0546,0.5205,3
"org.eclipse.team.internal.core",0.053846154,0.038756614,0.6,0.273809524,0.903911565,2.090909091,0.090909091,0.2929,0.9434,0.9057,0.2929,0.0522,0.6667,1
"org.eclipse.team.internal.core.simpleAccess",1,1,1,1,1,1,0,0.5,1,1,0.2929,0,1,0
"org.eclipse.team.internal.core.streams",0.238095238,0.075871336,0.714285714,0.428571429,0.850462963,2.25,0,0.2929,1,1,0.2929,0,1,2
"org.eclipse.team.internal.core.target",0.100649351,0.069355436,0.846153846,0.384615385,0.660703242,2.333333333,0.133333333,0.2929,0.9882,0.9176,0.2929,0.0349,0.3,0
"org.eclipse.team.internal.ftp",0.5,0.119047619,1,0.888888889,0.925925926,2.666666667,0,0.473,1,0.7647,0.8333,0.0227,0.6,0
"org.eclipse.team.internal.ftp.client",0.214285714,0.111111111,1,1,1,0.4,0.133333333,0.2929,1,0.9565,0.3897,0.2034,0.2258,0
"org.eclipse.team.internal.ftp.target",0,1,1,1,1,0.166666667,0,0.2929,1,0.8551,0.5,0.129,0.4286,0
"org.eclipse.team.internal.ftp.ui",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0.0217,0.9474,0
"org.eclipse.team.internal.ui",0.034798535,0.024801249,0.836363636,0.245454545,0.821,1.227272727,0.181818182,0.2929,1,0.9922,0.2929,0.0481,0.4304,2
"org.eclipse.team.internal.ui.actions",0,1,1,1,1,1.333333333,0,0.2929,1,1,0.2929,0.0032,0.9091,0
"org.eclipse.team.internal.ui.sync",0.231111111,0.03264721,1,0.5,0.697751323,2.7,0.1,0.2929,1,0.9409,0.4759,0.024,0.5152,0
"org.eclipse.team.internal.ui.target",0.015625,0.059027778,1,1,1,0.181818182,0.03030303,0.2929,1,0.9956,0.2929,0.0809,0.4198,0
"org.eclipse.team.internal.webdav.core",0.142857143,0.0625,1,1,1,0.375,0,0.2929,1,0.9512,0.4961,0.1379,0.5,0
"org.eclipse.team.internal.webdav.ui",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0.0263,0.9412,0
"org.eclipse.team.ui",0.098039216,0.022193854,0.833333333,0.5,0.792517007,3.5,0.5,0.2929,1,1,0.2929,0.0141,0.9333,0
"org.eclipse.tomcat.internal",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0.2963,0.2727,3
"org.eclipse.ui",0.022091975,0.015725351,0.776907001,0.104560213,0.557001374,15.57142857,0.406593407,0.2929,0.9811,0.9434,0.2929,0.0131,0.549,3
"org.eclipse.ui.actions",0.012557078,0.017187439,0.578205128,0.064814815,0.902676014,2.857142857,0,0.2929,0.9946,0.985,0.2929,0.0241,0.6294,0
"org.eclipse.ui.dialogs",0.018319438,0.008306013,0.294452347,0.088863463,0.721074504,5.295454545,0.090909091,0.2929,1,0.9929,0.2929,0.0152,0.6644,3
"org.eclipse.ui.editors.text",0.008928571,0.007159674,0.361111111,0.208333333,0.8953125,1,0.266666667,0.2929,1,0.9877,0.2929,0.0667,0.5167,0
"org.eclipse.ui.externaltools.internal.ant",1,1,1,1,1,1,0,0.5,0,0,0.2929,1,1,1
"org.eclipse.ui.externaltools.internal.ant.console",0,1,1,1,0,0,0,0.2929,1,1,0.2929,0,1,1
"org.eclipse.ui.externaltools.internal.ant.dtd",0.181818182,0.201996928,0.928571429,0.8125,0.886904762,1.444444444,0.111111111,0.2929,1,0.5,0.2929,0.3939,0.1875,1
"org.eclipse.ui.externaltools.internal.ant.dtd.schema",0,0.333333333,1,1,1,0.181818182,0,0.2929,1,1,0.2929,0.3448,0.1304,1
"org.eclipse.ui.externaltools.internal.ant.dtd.util",0.194444444,0.333333333,1,1,1,0.5,0.1,0.2929,0,0,0.2929,0.5672,0.05,1
"org.eclipse.ui.externaltools.internal.ant.editor",0,0,0,0.5,1,0.333333333,0,0.2929,1,0.975,0.2929,0.1111,0.6512,1
